x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+1.7200E+00,-528.0E-03,+490.2E-03,+2.3285E+00,-2.5266E+00
+1.7300E+00,-421.7E-03,+1.0977E+00,+1.6938E+00,-1.8312E+00
+1.7400E+00,-494.8E-03,+552.7E-03,+1.0258E+00,-1.0871E+00
+1.7500E+00,-648.7E-03,-414.1E-03,+1.2113E+00,-1.2941E+00
+1.7600E+00,-677.6E-03,-513.7E-03,+1.9984E+00,-2.1652E+00
+1.7700E+00,-544.4E-03,+378.9E-03,+2.3383E+00,-2.5383E+00
+1.7800E+00,-425.6E-03,+1.0781E+00,+1.7777E+00,-1.9230E+00
+1.7900E+00,-480.3E-03,+646.5E-03,+1.0668E+00,-1.1340E+00
+1.8000E+00,-634.2E-03,-332.0E-03,+1.1547E+00,-1.2297E+00
+1.8100E+00,-681.5E-03,-552.7E-03,+1.9184E+00,-2.0773E+00
+1.8200E+00,-561.2E-03,+271.5E-03,+2.3383E+00,-2.5402E+00
+1.8300E+00,-433.4E-03,+1.0430E+00,+1.8578E+00,-2.0109E+00
+1.8400E+00,-469.4E-03,+726.6E-03,+1.1215E+00,-1.1945E+00
+1.8500E+00,-621.3E-03,-248.0E-03,+1.1137E+00,-1.1848E+00
+1.8600E+00,-685.4E-03,-578.1E-03,+1.8461E+00,-1.9973E+00
+1.8700E+00,-576.8E-03,+175.8E-03,+2.3363E+00,-2.5363E+00
+1.8800E+00,-440.9E-03,+1.0078E+00,+1.9301E+00,-2.0891E+00
+1.8900E+00,-460.4E-03,+798.8E-03,+1.1742E+00,-1.2531E+00
+1.9000E+00,-609.2E-03,-168.0E-03,+1.0805E+00,-1.1477E+00
+1.9100E+00,-688.5E-03,-595.7E-03,+1.7758E+00,-1.9211E+00
+1.9200E+00,-592.4E-03,+84.0E-03,+2.3285E+00,-2.5285E+00
+1.9300E+00,-449.8E-03,+964.8E-03,+1.9984E+00,-2.1652E+00
+1.9400E+00,-452.6E-03,+861.3E-03,+1.2309E+00,-1.3156E+00
+1.9500E+00,-597.5E-03,-85.9E-03,+1.0551E+00,-1.1184E+00
+1.9600E+00,-689.7E-03,-603.5E-03,+1.7094E+00,-1.8449E+00
+1.9700E+00,-608.0E-03,-3.9E-03,+2.3148E+00,-2.5129E+00
+1.9800E+00,-460.8E-03,+914.1E-03,+2.0648E+00,-2.2355E+00
+1.9900E+00,-447.1E-03,+916.0E-03,+1.2934E+00,-1.3859E+00
+2.0000E+00,-587.0E-03,-3.9E-03,+1.0395E+00,-1.1027E+00
+2.0100E+00,-692.0E-03,-603.5E-03,+1.6488E+00,-1.7785E+00
+2.0200E+00,-623.3E-03,-84.0E-03,+2.3012E+00,-2.4973E+00
+2.0300E+00,-472.9E-03,+861.3E-03,+2.1254E+00,-2.3039E+00
+2.0400E+00,-444.4E-03,+960.9E-03,+1.3598E+00,-1.4602E+00
+2.0500E+00,-575.2E-03,+80.1E-03,+1.0336E+00,-1.0949E+00
+2.0600E+00,-689.3E-03,-589.8E-03,+1.5863E+00,-1.7102E+00
+2.0700E+00,-635.4E-03,-154.3E-03,+2.2719E+00,-2.4641E+00
+2.0800E+00,-486.6E-03,+796.9E-03,+2.1703E+00,-2.3547E+00
+2.0900E+00,-444.0E-03,+986.3E-03,+1.4262E+00,-1.5344E+00
+2.1000E+00,-566.6E-03,+156.3E-03,+1.0414E+00,-1.1047E+00
+2.1100E+00,-688.9E-03,-568.4E-03,+1.5395E+00,-1.6594E+00
+2.1200E+00,-646.3E-03,-212.9E-03,+2.2465E+00,-2.4367E+00
+2.1300E+00,-496.3E-03,+744.1E-03,+2.2094E+00,-2.3957E+00
+2.1400E+00,-442.0E-03,+1.0137E+00,+1.4789E+00,-1.5930E+00
+2.1500E+00,-556.1E-03,+226.6E-03,+1.0414E+00,-1.1027E+00
+2.1600E+00,-685.0E-03,-548.8E-03,+1.4867E+00,-1.6008E+00
+2.1700E+00,-655.3E-03,-271.5E-03,+2.2152E+00,-2.4016E+00
+2.1800E+00,-507.7E-03,+683.6E-03,+2.2445E+00,-2.4348E+00
+2.1900E+00,-442.0E-03,+1.0312E+00,+1.5395E+00,-1.6574E+00
+2.2000E+00,-547.5E-03,+296.9E-03,+1.0512E+00,-1.1145E+00
+2.2100E+00,-682.3E-03,-521.5E-03,+1.4418E+00,-1.5500E+00
+2.2200E+00,-665.1E-03,-324.2E-03,+2.1840E+00,-2.3684E+00
+2.2300E+00,-518.6E-03,+625.0E-03,+2.2758E+00,-2.4699E+00
+2.2400E+00,-441.6E-03,+1.0449E+00,+1.5961E+00,-1.7219E+00
+2.2500E+00,-538.9E-03,+363.3E-03,+1.0609E+00,-1.1262E+00
+2.2600E+00,-679.5E-03,-494.1E-03,+1.3988E+00,-1.5031E+00
+2.2700E+00,-675.6E-03,-375.0E-03,+2.1566E+00,-2.3391E+00
+2.2800E+00,-532.7E-03,+562.5E-03,+2.3109E+00,-2.5090E+00
+2.2900E+00,-445.2E-03,+1.0547E+00,+1.6605E+00,-1.7941E+00
+2.3000E+00,-531.5E-03,+431.6E-03,+1.0824E+00,-1.1516E+00
+2.3100E+00,-674.5E-03,-455.1E-03,+1.3598E+00,-1.4621E+00
+2.3200E+00,-681.1E-03,-410.2E-03,+2.1156E+00,-2.2941E+00
+2.3300E+00,-542.0E-03,+503.9E-03,+2.3246E+00,-2.5227E+00
+2.3400E+00,-446.7E-03,+1.0508E+00,+1.7094E+00,-1.8469E+00
+2.3500E+00,-523.3E-03,+486.3E-03,+1.1000E+00,-1.1711E+00
+2.3600E+00,-668.6E-03,-418.0E-03,+1.3266E+00,-1.4230E+00
+2.3700E+00,-685.8E-03,-441.4E-03,+2.0805E+00,-2.2531E+00
+2.3800E+00,-552.6E-03,+447.3E-03,+2.3363E+00,-2.5363E+00
+2.3900E+00,-449.8E-03,+1.0449E+00,+1.7563E+00,-1.8977E+00
+2.4000E+00,-517.4E-03,+535.2E-03,+1.1234E+00,-1.1945E+00
+2.4100E+00,-665.1E-03,-382.8E-03,+1.3012E+00,-1.3937E+00
+2.4200E+00,-692.0E-03,-468.7E-03,+2.0492E+00,-2.2199E+00
+2.4300E+00,-562.0E-03,+398.4E-03,+2.3520E+00,-2.5520E+00
+2.4400E+00,-452.6E-03,+1.0410E+00,+1.8012E+00,-1.9484E+00
+2.4500E+00,-511.2E-03,+584.0E-03,+1.1430E+00,-1.2180E+00
+2.4600E+00,-657.3E-03,-343.7E-03,+1.2699E+00,-1.3605E+00
+2.4700E+00,-694.8E-03,-492.2E-03,+2.0102E+00,-2.1770E+00
+2.4800E+00,-572.5E-03,+339.8E-03,+2.3559E+00,-2.5578E+00
+2.4900E+00,-458.4E-03,+1.0234E+00,+1.8500E+00,-2.0012E+00
+2.5000E+00,-507.7E-03,+628.9E-03,+1.1762E+00,-1.2531E+00
+2.5100E+00,-654.1E-03,-302.7E-03,+1.2563E+00,-1.3430E+00
+2.5200E+00,-698.7E-03,-505.9E-03,+1.9809E+00,-2.1457E+00
+2.5300E+00,-579.1E-03,+296.9E-03,+2.3598E+00,-2.5637E+00
+2.5400E+00,-458.8E-03,+1.0176E+00,+1.8813E+00,-2.0363E+00
+2.5500E+00,-499.8E-03,+669.9E-03,+1.1879E+00,-1.2668E+00
+2.5600E+00,-645.9E-03,-267.6E-03,+1.2230E+00,-1.3078E+00
+2.5700E+00,-696.7E-03,-521.5E-03,+1.9379E+00,-2.0988E+00
+2.5800E+00,-582.7E-03,+252.0E-03,+2.3520E+00,-2.5539E+00
+2.5900E+00,-458.8E-03,+1.0020E+00,+1.9066E+00,-2.0637E+00
+2.6000E+00,-492.0E-03,+705.1E-03,+1.2016E+00,-1.2824E+00
+2.6100E+00,-638.1E-03,-232.4E-03,+1.1957E+00,-1.2785E+00
+2.6200E+00,-698.3E-03,-539.1E-03,+1.9008E+00,-2.0578E+00
+2.6300E+00,-590.5E-03,+201.2E-03,+2.3520E+00,-2.5559E+00
+2.6400E+00,-462.3E-03,+988.3E-03,+1.9438E+00,-2.1047E+00
+2.6500E+00,-487.3E-03,+742.2E-03,+1.2270E+00,-1.3098E+00
+2.6600E+00,-632.7E-03,-195.3E-03,+1.1781E+00,-1.2570E+00
+2.6700E+00,-701.8E-03,-554.7E-03,+1.8695E+00,-2.0227E+00
+2.6800E+00,-600.6E-03,+152.3E-03,+2.3578E+00,-2.5598E+00
+2.6900E+00,-468.2E-03,+968.7E-03,+1.9867E+00,-2.1516E+00
